11475.834	-18.65	28.507139
14356.774	-18.3	0
10828.196	-11.85	103.9735
14059.491	-12.8	34.096713
11734.957	-12.75	148.37996
10661.241	-17.35	61.448488
10978.985	-16.65	87.382913
10405.204	-13	92.88419
13030.399	-19.2	0
14492.822	-16.2	0
13004.579	-14.55	21.81461
10006.021	-11.45	-18.744303
12671.831	-14.8	10.516841
13030.399	-14.65	16.164615
11569.327	-16.35	58.874423
13898.556	-10.75	1.2345363
10225.949	-19.65	-6.8399453
10129.502	-18.55	-6.7288137
14140.285	-13.25	30.009935
12369.803	-17.1	0
13082.131	-12.35	75.276499
11429.418	-10.2	30.829662
10785.886	-14.25	141.48885
10462.322	-18.9	17.104637
13211.987	-17.35	0
14492.822	-12	15.859373
10681.765	-18.85	28.762405
10160.458	-18.05	3.1820265
12824.723	-14.15	47.372617
12146.824	-16.45	0
12850.32	-17.2	0
13421.274	-12.55	59.328802
14629.424	-10.4	-17.013188
12245.532	-15.8	0
14275.417	-12.45	26.090549
12000	-10.15	25.31819
10481.648	-13.5	111.03664
11522.472	-11.8	127.40522
10580.235	-11.8	78.261058
10192.659	-16.85	28.427519
13791.763	-16.2	0
12545.359	-15.75	0
12697.229	-10.95	52.036029
12319.979	-9.95	5.9677426
11640.006	-16.05	56.594156
11200.899	-19.7	21.524057
12146.824	-13.7	106.12074
10443.136	-15.35	93.347784
11878.837	-10.65	60.254197
13473.878	-17.3	0
10085.882	-18.8	-14.039282
10059.157	-10.35	-38.085938
10580.235	-11.25	52.615995
10462.322	-18.55	22.921292
13133.984	-16.85	0
11268.806	-15.1	122.50933
12469.901	-13.6	90.256298
13108.042	-14.25	34.552339
11640.006	-11.1	90.670306
12196.098	-13.4	114.62279
13738.52	-12.1	41.183427
12394.771	-19.65	0
11452.598	-12.95	157.24843
10540.424	-19.3	15.518998
11522.472	-12.8	154.81931
10176.414	-15.9	43.755766
14383.938	-15.25	0
10520.703	-13.7	117.57098
14086.398	-11.4	15.155322
11111.283	-10.05	14.442923
10764.869	-13.8	142.61515
12646.467	-19.85	0
12722.661	-19.65	0
10260.206	-14.25	78.222813
11000.849	-18.7	37.725896
10849.485	-13.75	148.42678
13765.129	-16.2	0
10313.197	-12.05	53.134396
13238.048	-11	31.753558
11592.835	-18.75	22.330618
12901.613	-16.7	0
12171.441	-15.15	0
10640.824	-12.65	115.37025
13791.763	-15.25	0
10501.11	-12.7	99.772198
13978.913	-16.7	0
10085.882	-18.45	-11.085924
10160.458	-18.35	-0.8604586
13871.82	-19.3	0
13108.042	-10.25	1.6835081
10443.136	-18.85	16.671324
10331.251	-16	65.800048
12220.795	-10.4	37.008972
12024.365	-11.95	122.40403
12953.033	-18.25	0
11854.74	-19.35	6.9817683
10870.861	-14.8	136.75422
10540.424	-19.8	9.5143637
14221.294	-10.4	-14.982233
12295.124	-10.95	67.694547
11663.669	-14.65	101.10966
11022.788	-15.05	132.66039
13395.014	-12.8	60.452596
12270.309	-17.75	0
10870.861	-19.05	30.195938
10661.241	-19.25	21.356282
13056.249	-11.9	69.635504
14140.285	-16.3	0
11475.834	-16.2	72.074261
11927.169	-13.9	113.14959
10034.949	-15.7	16.732577
10913.866	-13.95	150.88012
13658.849	-13.4	43.385487
12369.803	-10.15	17.379331
12495.017	-15.9	0
10424.095	-16.65	61.760774
13711.937	-14.95	0
11711.145	-19.35	12.606591
12024.365	-10.9	72.937547
10892.322	-15	132.89615
10462.322	-12.75	95.74393
13211.987	-14.45	23.405637
10331.251	-16.75	49.108643
10424.095	-13.15	98.37121
10034.949	-14.9	25.31819
10100	-10.65	-24.960874
14602.06	-11.6	7.6966089
12319.979	-16.25	0
14383.938	-16	0
10462.322	-12.45	87.554611
11360.226	-18.95	28.456574
14438.335	-14.4	9.5350103
10160.458	-16.4	31.883973
11616.395	-11.55	115.435
13925.317	-16.65	0
11429.418	-17.85	42.565766
13685.379	-10.4	-6.5648997
13447.562	-12.5	57.901583
11711.145	-19.75	10.32089
12196.098	-18.7	0
13658.849	-19.5	0
11782.728	-16.8	28.046865
13845.109	-18.8	0
10681.765	-17.95	47.506388
12697.229	-11.5	76.101188
13845.109	-18.35	0
11522.472	-18.9	23.685917
11951.402	-16.8	8.5819201
13290.255	-19.25	0
14465.567	-11	-2.1433615
13238.048	-13.85	46.700757
10501.11	-18.75	21.875956
10501.11	-13.7	115.04078
11066.891	-14.9	136.13954
12722.661	-15.55	0
10277.666	-16	58.250581
13030.399	-15.2	0
14302.513	-11.2	5.2423418
13421.274	-13.55	48.889629
13791.763	-15.85	0
10059.157	-16	18.640757
11383.231	-17.65	48.631483
11569.327	-16.25	60.948103
11155.955	-19.65	22.439768
13473.878	-11.95	50.169262
11314.393	-19.05	28.237664
10764.869	-12.55	124.89386
12444.821	-13.5	95.682133
10580.235	-16.55	77.871924
10661.241	-11.2	57.626606
10806.996	-17.6	60.215938
11000.849	-15.45	121.82908
13395.014	-11.1	29.426443
12953.033	-17.15	0
11429.418	-15	113.11923
10600.318	-14.8	119.78471
14547.397	-18.65	0
10957.199	-13.75	153.75884
13368.782	-18.3	0
10331.251	-14.7	87.360779
12953.033	-14.85	5.7275109
13526.592	-12.6	54.611123
12520.17	-15.95	0
11975.679	-10.4	42.338245
11044.803	-12.2	132.65835
13030.399	-14.25	36.462156
13395.014	-17.05	0
10828.196	-11.65	94.558665
11734.957	-17.9	22.150235
10424.095	-18.45	22.034881
10192.659	-17.55	15.316086
12295.124	-14.95	0
13658.849	-18.7	0
14086.398	-17.75	0
11337.279	-11.85	128.09012
11314.393	-11	81.608385
11337.279	-19	28.377551
10870.861	-17.2	71.883381
10935.493	-15.55	119.15697
11246.106	-15.3	117.637
12545.359	-12.45	105.80189
11758.818	-15.15	62.664608
12171.441	-13.7	104.41837
11246.106	-10.25	31.059678
10277.666	-13.8	81.042153
11758.818	-12.6	146.18406
13108.042	-12.25	72.896609
13211.987	-14.7	11.884336
11314.393	-12.55	151.60396
13952.102	-16.8	0
10913.866	-11.15	73.900948
13421.274	-17.65	0
11522.472	-19.05	22.072896
13845.109	-18.4	0
13526.592	-11.05	22.679611
10640.824	-18.65	30.831775
11878.837	-19.6	5.3086765
14438.335	-15.9	0
10723.119	-12.8	127.66171
13791.763	-18.2	0
12722.661	-15.1	0
12799.158	-17.25	0
11830.689	-16.85	22.210461
12122.249	-17.9	0
11429.418	-12.25	144.17621
10367.893	-19.55	3.2242022
11830.689	-18.35	12.497317
10277.666	-15.85	61.229556
10367.893	-15.7	76.941173
13898.556	-12.75	39.645469
14411.126	-18.05	0
10209.176	-14.75	65.822125
10277.666	-12.45	59.619222
13133.984	-10.25	0.93977473
12295.124	-15.95	0
10600.318	-18.1	40.224117
10743.946	-13.95	140.67075
11246.106	-15.1	123.88244
11734.957	-14.8	83.452506
13133.984	-10.45	10.767065
10085.882	-13.1	35.246013
14275.417	-12.4	25.721317
14032.607	-13.7	27.658555
10481.648	-16.75	64.770685
12295.124	-17.4	0
10620.515	-15.5	107.64112
13632.344	-16.3	0
10059.157	-16.55	10.165658
11616.395	-19.4	15.632129
11663.669	-14.6	103.56888
11569.327	-13.3	153.40393
10129.502	-16.2	29.966587
10935.493	-16.95	79.150391
11927.169	-16.3	13.731169
14275.417	-17	0
11475.834	-17.75	41.566963
14465.567	-10.8	-6.8399453
11975.679	-11.15	88.514392
13605.866	-12.85	50.957302
13342.578	-16.6	0
11291.569	-16.4	82.452754
11854.74	-18.45	10.515022
12850.32	-14.55	24.301641
11022.788	-13.75	155.90435
10367.893	-17.5	36.258581
10295.333	-19.85	-3.4679731
11360.226	-17.65	49.847255
10806.996	-10.1	5.7178869
10580.235	-11.5	64.723367
11927.169	-11.1	86.847421
10743.946	-18.75	32.710205
10520.703	-11.65	65.047329
11782.728	-19.6	8.7123916
13108.042	-10.4	9.1448712
13500.221	-17.7	0
11687.382	-17	35.816298
10743.946	-10.3	13.828845
12875.951	-18.25	0
14032.607	-16.45	0
11758.818	-14.45	99.818248
10192.659	-17.95	8.6134572
11406.296	-15	115.26898
11044.803	-16.15	100.74828
13711.937	-10.7	4.1260274
14629.424	-15.65	0
13526.592	-15.95	0
10000	-14.65	13.5017
14005.748	-11.15	10.832322
12073.222	-15.55	0
13711.937	-13.6	38.130992
13845.109	-19.05	0
13473.878	-10.85	17.023358
14520.098	-14.6	5.7247012
10913.866	-17.05	76.339198
13738.52	-17.65	0
10892.322	-10.1	9.6342106
12097.715	-12.3	127.85433
10006.021	-16	3.6251729
10828.196	-16.8	82.230176
11178.394	-18.8	34.685646
13952.102	-11.2	13.70642
10785.886	-14.45	139.04276
13526.592	-11.4	34.263898
14248.344	-11.4	11.01929
11806.685	-16.55	27.729885
11711.145	-15.65	55.343375
14140.285	-16.5	0
12646.467	-16.75	0
12394.771	-10.15	16.732577
11406.296	-16.25	77.416636
12419.777	-10.05	9.8748686
11640.006	-15.3	76.537026
12146.824	-13.55	112.50716
10000	-17.2	-14.578794
13845.109	-14.4	15.927542
14005.748	-10.35	-14.039282
14302.513	-14.6	6.9817683
12824.723	-18.45	0
10225.949	-14.2	71.996573
12671.831	-11.15	62.693318
12570.583	-18.65	0
13552.99	-15.45	0
11066.891	-14.25	150.70951
10059.157	-15.5	25.59485
10806.996	-12.4	123.85505
10620.515	-19.15	21.307036
11268.806	-11.35	101.22967
10114.553	-12.45	29.708593
10957.199	-18.3	45.676013
10085.882	-16.65	14.002587
10129.502	-16.1	31.693154
11687.382	-13.95	130.77079
14275.417	-16.9	0
12369.803	-10.65	47.99148
10560.269	-12.95	113.15484
10849.485	-17.3	68.890243
13605.866	-14.55	14.13978
12927.307	-16.55	0
10828.196	-14.2	144.49449
11830.689	-19.15	8.7489267
13765.129	-10.25	-13.846315
12901.613	-14.4	31.828043
11111.283	-11.65	111.67307
11429.418	-18.2	36.89271
10024.082	-10.3	-43.243117
12671.831	-17.3	0
14438.335	-10.45	-15.251612
11830.689	-19.1	8.9569167
10743.946	-14.4	137.0282
11022.788	-16.95	78.533193
12545.359	-14.85	7.7651038
13004.579	-12.65	80.504359
10462.322	-16.65	65.514922
12073.222	-14.85	17.029735
12799.158	-9.95	-5.8185436
11406.296	-17	60.127
13342.578	-15.05	0
10870.861	-15.8	111.47157
12978.791	-12.2	79.162271
12369.803	-19.05	0
14194.268	-17.4	0
13056.249	-16.45	0
11429.418	-19.7	18.127951
10313.197	-19.9	-2.7101777
10661.241	-19.35	19.86917
14547.397	-17.1	0
11854.74	-11.25	96.694178
10349.485	-14.75	89.664274
10085.882	-13.45	39.20169
13133.984	-14.05	42.484169
10681.765	-11.4	69.729445
11592.835	-19.2	18.098714
12220.795	-18.65	0
13342.578	-11.45	43.580248
10620.515	-11.5	68.824182
11734.957	-12.9	148.86808
11687.382	-10.5	52.182706
11223.47	-13.95	154.71932
10000	-10.5	-42.739496
11616.395	-10.65	62.311557
11878.837	-18.45	9.0376882
11066.891	-17	76.380951
13342.578	-18.9	0
12000	-19.9	0.76643235
12220.795	-10.05	14.536576
12344.872	-11.8	103.71065
14248.344	-17.45	0
10405.204	-16.95	52.592755
14602.06	-11.4	4.1860709
14005.748	-16.55	0
13658.849	-12.95	48.313535
12545.359	-19.5	0
10828.196	-19.55	21.613342
11592.835	-11.7	122.71487
11155.955	-19.9	19.473641
13898.556	-15	0
10978.985	-10.9	62.874433
14547.397	-10.3	-19.22206
10424.095	-11.9	63.43154
13473.878	-12.2	54.093155
10640.824	-17.3	61.712478
12927.307	-19.55	0
11066.891	-14.55	144.69551
10034.949	-11.4	-13.244251
14438.335	-14.1	14.141652
11711.145	-19.5	11.709166
12295.124	-15.1	0
13526.592	-14.9	1.9007737
13791.763	-19.4	0
11155.955	-11.2	88.916187
10640.824	-12.35	106.20804
11066.891	-11.35	93.684108
13952.102	-10.6	-4.8792703
10405.204	-10.15	-15.906859
11337.279	-11.25	97.14416
12520.17	-15.9	0
13978.913	-18.45	0
12901.613	-18	0
10331.251	-11.8	46.944801
12978.791	-12.05	76.768456
11830.689	-15.35	42.18141
10367.893	-18.25	21.212106
11268.806	-16.4	83.930938
12048.772	-16.4	0
11383.231	-12.25	143.95223
12570.583	-13.6	84.69226
10520.703	-18.95	19.695825
13605.866	-18.25	0
11406.296	-10.6	57.506716
14113.33	-18.45	0
12850.32	-19.4	0
10367.893	-12.05	61.186301
13368.782	-17.9	0
11360.226	-16.05	86.672665
11522.472	-19.35	19.078939
12122.249	-18.45	0
10277.666	-18.95	3.2061144
10957.199	-10.55	40.228091
11499.125	-18.65	27.545061
11975.679	-19.45	1.9201698
13056.249	-19.05	0
12171.441	-13.45	114.54738
12722.661	-11.1	58.143788
12901.613	-13.05	82.529866
11155.955	-13.75	157.7904
13526.592	-11.35	32.733838
10935.493	-11.1	72.329033
10129.502	-11.85	16.863172
11782.728	-14.9	70.200851
11360.226	-15.25	110.85638
14005.748	-18.5	0
13871.82	-14.55	11.475198
13211.987	-13.6	55.461515
12850.32	-16.45	0
14520.098	-18	0
13159.955	-17.05	0
13845.109	-11.25	18.340515
10225.949	-17.95	12.498463
11927.169	-13.85	115.56246
11687.382	-11.35	104.55004
12671.831	-16.6	0
11522.472	-15.1	99.517869
11155.955	-18.9	33.322326
10501.11	-15.1	104.64157
13738.52	-10.2	-15.283353
10059.157	-15.35	27.432302
10806.996	-11.4	80.223089
13004.579	-19.15	0
13632.344	-13.55	41.615319
10870.861	-15.15	128.77318
11782.728	-10.9	77.381451
13791.763	-14.6	10.740758
10034.949	-10.4	-39.554361
14113.33	-18.6	0
14547.397	-18.15	0
10114.553	-19.35	-14.302316
11155.955	-12.4	144.10417
12419.777	-14.25	56.579635
11830.689	-13.6	132.671
13421.274	-19.2	0
12595.843	-18	0
12048.772	-10.9	72.329024
10849.485	-13.8	148.33214
13845.109	-17.8	0
13316.402	-13.5	54.013671
14140.285	-15.15	0
13552.99	-12.25	51.067838
11782.728	-17.7	20.136927
10870.861	-14.1	147.67665
13791.763	-10.8	5.570088
10405.204	-13.95	102.33176
11734.957	-12.15	137.61895
13185.956	-10.2	-2.9597436
11337.279	-14.65	132.49978
13447.562	-12.65	58.279811
11089.051	-11.25	89.044605
10481.648	-17	58.481105
13605.866	-15.7	0
14574.718	-13.9	14.765056
12270.309	-13.6	102.3278
10160.458	-15.2	51.508358
10144.813	-19.6	-12.738124
13421.274	-15.1	0
11291.569	-15.1	121.01938
12646.467	-17.35	0
11711.145	-14.1	122.56904
14275.417	-14.6	7.1521917
13871.82	-10.55	-4.9851672
14438.335	-13.45	21.318481
12799.158	-19.6	0
12646.467	-17.4	0
10129.502	-17.3	10.643946
10349.485	-17.95	25.210441
12722.661	-13.15	90.302352
11616.395	-16.3	54.528873
11640.006	-19.5	14.111144
10046.689	-12.2	9.3007432
11806.685	-14.2	108.4738
11246.106	-17	69.905674
11902.98	-10.1	23.340435
14547.397	-18	0
14032.607	-16.25	0
10085.882	-11.05	-14.599333
10209.176	-16.4	39.822976
11268.806	-15	125.66869
10540.424	-11.35	53.450423
11951.402	-18.05	5.3627958
10386.468	-10.3	-10.742333
12646.467	-12.05	94.760146
11878.837	-19.85	4.6774871
12245.532	-11.45	94.631536
11806.685	-15.55	41.789212
11475.834	-13.5	154.57491
12146.824	-14.5	51.734719
11314.393	-18.15	42.560375
10100	-16.55	18.382822
11687.382	-14.3	115.59949
12196.098	-11.8	110.46806
12024.365	-16.05	0
12295.124	-12.5	120.11397
11927.169	-13.2	136.60926
14113.33	-14.05	19.904295
13978.913	-18.6	0
12196.098	-12.55	125.77115
14302.513	-11.15	4.0494694
13395.014	-16.55	0
13395.014	-18.4	0
12773.625	-16.75	0
14629.424	-13.1	18.919128
14492.822	-12.75	21.769265
11200.899	-15.95	100.60406
13056.249	-11.2	47.531996
12953.033	-10.2	3.6131823
12171.441	-13.3	119.19756
11854.74	-16.2	24.750741
11044.803	-15.25	126.92725
13765.129	-15.7	0
10367.893	-11.5	40.118857
14194.268	-16.8	0
10462.322	-19.55	8.5181495
11223.47	-13.75	157.53746
11545.873	-12.5	149.91326
12073.222	-18.85	0
12748.126	-15.5	0
12671.831	-17.4	0
13004.579	-10.35	9.8915077
13342.578	-17.3	0
12520.17	-16.2	0
11616.395	-18.25	26.40769
10849.485	-19.35	24.948276
11475.834	-10.1	24.484623
12319.979	-16.5	0
11066.891	-19.55	23.97916
10114.553	-14.4	48.418026
13004.579	-17.5	0
13368.782	-13.75	45.508723
12927.307	-18.35	0
13952.102	-9.95	-26.804601
12444.821	-19	0
10225.949	-17.7	16.818852
13185.956	-13.9	46.654362
13500.221	-13.95	35.705824
11475.834	-11.3	101.98307
13685.379	-17.65	0
13108.042	-15.1	0
10935.493	-13.15	150.25452
11951.402	-19.6	2.6715698
11545.873	-12.95	155.30525
10913.866	-16.25	99.016076
11951.402	-17.4	6.8936734
12394.771	-10.5	38.251004
10935.493	-19.4	25.425953
10367.893	-14.15	96.52298
11734.957	-10.3	38.439841
10277.666	-14.25	81.332581
12520.17	-10.25	19.380858
10640.824	-19.05	23.735273
13818.423	-11.55	27.267181
14275.417	-19.85	0
13004.579	-16.7	0
11499.125	-14.5	125.26256
12146.824	-11.05	78.144684
10085.882	-18.9	-14.7366
13004.579	-10.85	34.5852
10014.314	-10.35	-43.37679
10405.204	-12.4	78.007984
14492.822	-16.85	0
11360.226	-14.05	148.55703
11360.226	-10.15	26.536931
12344.872	-13.1	113.25884
11246.106	-12.4	146.57111
12953.033	-19.15	0
10034.949	-13.85	28.062067
10129.502	-17.85	2.0210422
13845.109	-13.05	40.692829
14465.567	-12.8	22.536151
11806.685	-15.9	35.542706
12369.803	-12.6	116.3454
11246.106	-12.6	151.79127
13579.414	-14.75	7.284754
10681.765	-15.3	116.61377
11951.402	-16.35	10.123119
11200.899	-15.6	111.03989
11830.689	-12.95	144.52735
11927.169	-13.15	137.44436
13818.423	-18.75	0
14167.265	-14.15	17.144932
11066.891	-13.1	155.58033
10620.515	-9.95	-11.975104
11200.899	-17.7	55.542089
11223.47	-16.15	93.569189
12295.124	-12.3	118.01212
12748.126	-19.8	0
12024.365	-12.75	135.33714
11902.98	-10.45	46.806554
10620.515	-12.85	118.10953
13030.399	-12	73.08547
10600.318	-14.1	126.95313
11927.169	-10.15	26.397898
11569.327	-18.85	22.335132
14167.265	-18.75	0
11878.837	-16.5	19.023971
12495.017	-19.2	0
10424.095	-17	53.255738
14059.491	-10.3	-16.333704
10072.247	-14.05	38.71872
14032.607	-19.25	0
10034.949	-15.3	21.545372
12220.795	-11.05	75.732907
12469.901	-18.75	0
10006.021	-19.55	-26.533173
12444.821	-19.8	0
10331.251	-17.45	33.601418
10620.515	-15.55	106.46895
11111.283	-12.7	150.47627
14356.774	-19.4	0
11687.382	-19.35	13.489982
14059.491	-11.45	17.104637
11360.226	-19.75	18.950051
10085.882	-15.75	28.390162
13978.913	-17.3	0
12850.32	-15.65	0
13264.137	-14.95	0
10424.095	-10.15	-14.572871
13159.955	-18.75	0
14602.06	-11.9	12.230741
11066.891	-19.75	21.370676
12295.124	-19.5	0
14465.567	-19.9	0
10100	-12.2	20.790096
10000	-14.8	12.648002
11268.806	-11.85	126.63901
13264.137	-10.4	4.3636057
11044.803	-16.25	97.842268
14194.268	-15.85	0
11758.818	-17.75	21.633949
10192.659	-17.7	12.716028
10386.468	-19.3	6.9773552
10462.322	-18.2	29.522543
13658.849	-14.8	5.1498581
10935.493	-14.75	139.4504
10600.318	-19.2	19.687662
11663.669	-15.95	55.544246
11268.806	-14.35	144.8443
11663.669	-19	16.966473
13845.109	-14.1	23.740543
12220.795	-16.2	0
11360.226	-12.75	155.75096
10957.199	-17.15	73.67637
10681.765	-14.8	126.64595
12073.222	-19.65	0
12245.532	-15.2	0
10367.893	-16.95	48.690714
12824.723	-17.25	0
11133.585	-19.7	21.917768
12799.158	-17.9	0
13211.987	-12.5	69.438298
10331.251	-12.75	75.984302
10957.199	-17.6	61.981296
12748.126	-18.95	0
10024.082	-14	25.002169
11155.955	-19.85	20.040965
11111.283	-14.55	144.25372
13159.955	-11.25	44.8358
10386.468	-10	-23.569753
14465.567	-10.05	-25.203915
13818.423	-15.05	0
12495.017	-10.25	20.11291
13316.402	-14.65	13.208125
11499.125	-11.85	129.55446
11687.382	-19.2	14.504523
13368.782	-11.7	49.478315
11663.669	-15.65	62.508397
13898.556	-16.8	0
11155.955	-11.55	108.38957
13082.131	-16.15	0
10978.985	-16.55	90.226194
12621.138	-15.25	0
13185.956	-18.35	0
14574.718	-14.15	11.801037
10114.553	-13.95	48.754989
10978.985	-17.75	58.269487
13290.255	-11.6	50.424422
12495.017	-10.6	40.882941
14329.632	-17.9	0
10129.502	-18.2	-2.710892
14275.417	-14.95	0
10640.824	-10.95	42.654519
12671.831	-17	0
10260.206	-11.05	8.34505
12978.791	-18.05	0
10640.824	-19.65	15.109646
10100	-14.75	43.129914
10059.157	-13.3	31.059678
14194.268	-15.55	0
10242.963	-14.45	74.266696
11000.849	-19.9	19.285105
13264.137	-13.35	59.511669
10114.553	-16.05	29.652035
11022.788	-16.4	93.950917
11314.393	-16.9	68.49614
14032.607	-13.65	28.424086
13605.866	-18.1	0
13056.249	-18	0
13368.782	-10.9	22.704525
14032.607	-15	0
14547.397	-13.2	20.356897
10000	-13.55	13.132637
11223.47	-16.25	90.752838
10085.882	-19.6	-17.770403
10260.206	-13.9	78.241176
12927.307	-13.55	68.97523
10681.765	-15.7	106.95103
14629.424	-11.8	10.317537
12978.791	-11.5	62.247048
10313.197	-11.5	32.968817
12901.613	-16.95	0
10957.199	-18	52.354764
11878.837	-13.35	136.44428
13791.763	-17.4	0
10144.813	-11.4	5.3449443
10331.251	-18.6	12.324933
13159.955	-19.1	0
13342.578	-17.8	0
11133.585	-11.65	112.62069
10764.869	-17.05	73.640503
12748.126	-12.3	93.081843
13738.52	-10.15	-17.186625
14302.513	-10.3	-18.432714
10743.946	-14.55	135.0045
14329.632	-13.4	24.076292
10192.659	-12.3	40.887883
10006.021	-10.95	-30.840214
10000	-15.45	7.0498872
14113.33	-19.35	0
11268.806	-12.25	142.34862
14086.398	-17.8	0
11975.679	-10.9	74.071159
10600.318	-19.1	21.226142
12344.872	-18.85	0
14086.398	-17.55	0
11246.106	-16.25	89.422632
11545.873	-16.05	68.0996
12978.791	-10.35	10.708231
12171.441	-17.5	0
13473.878	-18	0
13004.579	-14.85	5.5239729
10580.235	-18.1	39.133116
14547.397	-19.15	0
11200.899	-18.95	31.901574
11592.835	-13.9	139.46391
11383.231	-18.2	38.948106
12196.098	-10.6	50.19934
